"","artist_name","album_name","release_date","album_id","year","song_id","song_name","tempo","loudness","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","genre","jazz"
"381","Deitrick Haddon","Crossroads","2004-08-02","3Wo01TSSzto3jJhxopJwTl",2004,"29U85dXgde4idyrfLfc3W2","U.N.I.T.Y.",138.259178919461,-12.1718775751257,0.244179267298741,0.258290905976142,0.173417653229621,0.422614295772432,0.140734170685957,0.191600518225297,0.133735300344628,0.276976641048335,0.603955816197118,0.186125933251256,0.31653737761875,0.142666141477763,44.2735889683456,16.2189732335318,-13.2917951285717,-11.4481378903662,16.561467104965,-27.0701920701126,-8.58389243475154,3.38992475868341,-4.76178244959516,1.41580488948185,-9.64536442129527,1.78425559683883,"gospel",0
"382","Ricky Skaggs","Brand New Strings","2007-07-24","5RFBuBC5XsFGxSRf5xTonH",2007,"75gIhn172F7jlBxdDLAl7w","Why Did I Wait So Long?",127.411403599404,-16.8440167559358,0.242453105702485,0.395672221480705,0.243994856645491,0.174512113188575,0.206411241986227,0.274932679419594,0.356651438496516,0.313987635762601,0.48273222744891,0.352599590124706,0.306513394183417,0.253733396912497,37.041529071901,18.1227299381188,-4.34532213058314,-8.00900241121135,30.3884173566645,-9.22653436744142,-11.4988831140851,6.82871994435526,-6.79092381992977,2.05019809300597,-18.6860186090769,2.98435397660675,"gospel",0
"383","James Fortune","The Collection","2018-08-03","0t9hcXNpbrhG5JU4sV108S",2018,"3QtqLc5JumA2a8vQVTyuDa","Live Through It",66.9169000288108,-11.1801132516838,0.33863565887046,0.136643152897409,0.405118710492877,0.0880751718684426,0.183097522417509,0.0689505854433285,0.187208119071645,0.456039095358451,0.0952488304719572,0.302765528252385,0.0799085241626569,0.309980746979584,45.8621700342013,-11.8307451217908,43.4015620632186,-5.45504335502488,55.8242589942134,-24.3822527485066,-4.85569761955843,3.61159577029027,-3.05911919044951,-0.423649643602621,-8.64582356400066,0.862699042445649,"gospel",0
"384","Kirk Franklin","Losing My Religion","2016-09-02","0Uvc0XDk2O8KsPIsMMdasM",2016,"4TPAARwHdhXMWkxSbNpzj7","No Sleep Tonight",151.639612355007,-5.90941752695864,0.663106884726935,0.523913347598425,0.368821690291022,0.342187705258647,0.351920487538934,0.402680717696843,0.287106895520878,0.349884176787312,0.248189291137945,0.246902891011393,0.290763830244707,0.271240298582842,50.9544283143027,37.6267103110962,44.8480951507363,-1.92374939195626,24.7323821599445,-24.9682170348021,4.6613425070416,6.23848664599741,-3.6115153952852,3.54577650859701,-10.675627187971,-2.76694078693836,"gospel",0
"385","Deitrick Haddon","R.E.D. (Restoring Everything Damaged)","2013-09-02","6cXkKbG65swydLVRYpDnMW",2013,"2yVUuyNryIG6GsxEZ5ZTC7","Red Intro",180.253615212021,-12.1249095121843,0.40754919007416,0.219555120248945,0.295368116035171,0.166865783614818,0.297762742046293,0.466815570732605,0.202167350018827,0.308301567690619,0.174589213787955,0.358899093984774,0.281770087460938,0.204046414055708,43.7164025039255,53.5659293651617,-12.8090749920222,-21.9638188804903,33.911711352104,-20.0309281961979,-23.2112564082368,-7.79162525924019,10.3091894198715,2.82015537632204,-12.4285836219603,1.40141592408598,"gospel",0
"386","Marvin Winans","Hello Fear","2011-03-21","6CkiHbEFRtD75ghxLBOn3N",2011,"5Gfp6euoNJPw5AvSpGZSRZ","A God Like You",156.184817641871,-9.49230123329645,0.285315317712774,0.348471240612145,0.443325130745224,0.21131452228137,0.351022279089182,0.251098316135122,0.29843059918754,0.409068214102576,0.176635029600067,0.271712044235014,0.165360496530228,0.258298598705498,43.9706115888292,27.6184119038344,-22.3730336766065,-17.5487805351184,15.8764010971594,-17.6986330412091,-10.8902311077242,-3.34663353920532,0.88975321483486,3.31609633854531,-15.5131233371849,0.936623764440778,"gospel",0
"387","James Fortune","Dream Again","2019-08-23","69Z4sS3IejTfTeF7GfBdv6",2019,"1eXWXEuHQA374huO8Wt8FH","All I Want (feat. Minon Sarten)",72.7196559914049,-8.14598818073209,0.299091272582504,0.271514544453456,0.407830141175519,0.307796358035232,0.519347421101024,0.245377370317148,0.386337044001217,0.439902210789358,0.245411540848324,0.410007545213231,0.25018243969425,0.428385160212075,47.0925653926708,35.9954177046758,11.8330448021863,-9.48510704454753,27.4931505929853,-18.7040044432417,-15.4921201327624,-2.83347386736389,-12.4392127218331,-1.86857136680784,-10.381419467306,2.47016948147064,"gospel",0
"388","Israel & New Breed","A Timeless Christmas","2006-09-26","3F5Wb3mMFiioGLmZxyYxQ8",2006,"3BsifqNxor7qIiCepokUHo","We Wish You a Timeless Christmas",132.793955542328,-14.2516295742074,0.293158167620195,0.183431190272079,0.27312782807059,0.250261123947231,0.164494206783212,0.376816892822242,0.135541305746679,0.213626593202356,0.118103268709466,0.245809378792499,0.526756059870231,0.142035110137077,40.329630194657,31.2775405382643,19.0930136109434,-7.43838070873694,24.3910158636899,-17.7454203866505,-18.6170706379223,3.31861388837584,-5.05475422410381,0.266193592997764,-14.7130533678063,-0.401313311782311,"gospel",0
"389","Jekalyn Carr","Greater is Coming","2013-01-01","4fq3BDsghXRJEJyusepzvW",2013,"2Vn2omEFUjfaHLIV1jBOJO","Overcomers",82.1567881111318,-14.7267123408128,0.379597698137482,0.24945289833338,0.29808648649349,0.550702900050076,0.283724484618728,0.405154088942988,0.216696158293617,0.473346721272713,0.288807151884835,0.237647125570801,0.507338500825634,0.278505899862859,40.2735710776251,9.25798879541713,50.929765939457,-8.11647987747326,21.0515877692864,-16.3536471626903,-8.03111444939731,6.52546204229809,0.467619813521475,-5.09685935745043,-7.21882878562225,3.7125466314215,"gospel",0
"390","Israel & New Breed","Real","2002-01-01","0KZbfUXqBRR4B22Eaof1OS",2002,"27T84QnNzYMJtkaP4LFFYm","Don't Want to Leave / I Still Love You",147.954221108378,-6.62926745257376,0.56147670480509,0.298806573235639,0.281999367489088,0.191409358858762,0.215993568605768,0.267569915668926,0.280061435887671,0.43905017523734,0.241928198435845,0.314221706217066,0.278254457939139,0.261569258706867,48.9451991634365,38.0848269272981,-15.6639092393886,12.5308948969034,8.21452418682607,-4.77822710224454,-12.6435495552306,8.37718925645117,-11.8874886991136,-0.0400561426169112,-18.6303754739653,-1.85716693478328,"gospel",0
"391","Gaither Vocal Band","All Heaven And Nature Sing","2021-10-01","3yGqcUTfaxgJVcjAmn3FWQ",2021,"4Fwl41EQfDajD4xtsMsCMo","Silver Bells",143.808451443716,-11.1210144723212,0.196692040529273,0.369767355317223,0.353301952271688,0.188783614354622,0.341335801066272,0.15976256419799,0.251608717022605,0.149358604822623,0.262428760411398,0.4773893726577,0.17662506445999,0.287320145788777,43.6940030607995,11.5504895484817,1.65776332699787,8.38989552409672,7.44743079889107,-11.8504996637601,4.20360325646348,3.18274649580056,-9.52855719079085,1.12276772155716,-15.8397596036385,2.18858254046679,"gospel",0
"392","Israel & New Breed","Alive In South Africa","2005-01-01","01m3EzPehzCnh4CKgxJKVn",2005,"1mvRJJ00RgGNvbKdcat43R","African Skies (Instrumental) - Live",174.027578550581,-9.61341003719904,0.602376706401674,0.568527194223603,0.28005111461764,0.232809218148822,0.319670517287475,0.227771564149069,0.304417969367331,0.193822767400874,0.202484148317786,0.269919156127175,0.173738884425503,0.343873452647223,43.7262137321617,47.7739574638334,-55.9878006182056,2.04228331780858,13.4673870800404,2.1881741759182,8.38993871698217,-4.33656569407737,-3.31654797871592,-0.717612425538192,-12.8168555794852,-0.07110084408606,"gospel",0
"393","Bishop Paul S. Morton, Sr.","Memorable Moments","2010-03-02","1n6uYnK0PBzfGCRlfvpZ1h",2010,"3xFopPvNMBqTjwZqmysP1f","His Yoke Is Easy",97.9971988127527,-6.026252400596,0.579127681916082,0.464249083763259,0.455834073125823,0.329661295636701,0.262509112740664,0.36710187309817,0.256112764299948,0.419974262829265,0.263578317588574,0.363562719970566,0.369528872173266,0.309878959481721,49.8747937263018,71.9745389387862,22.162056903277,6.20706459422285,25.6819200862998,-11.1586126386635,5.46144872506573,4.35599468028948,-13.1922208797969,6.66259613003685,-19.8917543163384,-7.01519960847957,"gospel",0
"394","Jonathan Traylor","Gospel Worship 2023","2023-01-24","0uEi30qS5dG2aUdQZ3MCxq",2023,"3ZKdhDe5elLQaUpGbBdTh5","Depending On You",121.73636719761,-15.016273957786,0.623589850610681,0.258332609106466,0.260433263885485,0.174336268813233,0.420760295038467,0.32703339918167,0.246018828762784,0.503633494704132,0.152724522145249,0.238650669810473,0.156756972392711,0.325980987635942,38.7239375020477,-40.2361341683675,23.6191453739425,-12.0329610207025,52.1433745392604,-22.7142832242952,-17.1068606760537,2.15771146470046,11.2789217287194,0.409156836965476,-10.302763307554,6.532226812771,"gospel",0
"395","Kierra Sheard","This Is Me (Special Edition)","2006-01-01","6VGxY98LEg2561IGs0XBgT",2006,"2sDlzTmxIZhTBqhzz7jjAi","Yes",104.045938023015,-3.7368664296527,0.427317845770892,0.541133054524012,0.393766670180249,0.490348263949121,0.339173083219659,0.472912437957876,0.331435062766989,0.463457340920317,0.43749934724468,0.324545445593435,0.28804764202775,0.241382786773071,50.5463851815949,59.7166280477117,0.871323299908062,14.4115592871422,5.35489972151662,-3.74817931216859,11.8373201456096,15.0228914631614,-1.47205798079154,-3.33480154640141,-17.3493806369687,-2.42317310863462,"gospel",0
"396","Bri Babineaux","Welcome to Faith City","2022-10-28","09zNjY9WsONhfsyze2CFu3",2022,"0IPOYe15P1rUhgEuRkhlCY","Enough (feat. M.K. NgeNge)",97.045595368905,-17.3464464247028,0.283070441739035,0.436672726726625,0.586434202108572,0.329747668168733,0.445771962852912,0.245729534179729,0.408636749774189,0.370168549172738,0.299493767628197,0.615322363358433,0.29445724027575,0.329578337773504,39.2969393695846,55.3309026522265,24.0504439558337,-0.589848894524842,53.0846968228989,-35.5808299430464,-4.85021462441909,1.29326519471975,-9.62017090526987,2.7568354463212,-7.78593648448495,1.54800200813249,"gospel",0
"397","William Murphy","Gospel Songs","2019-11-15","0MaaDXSKNndHDTxMXq1BJ1",2019,"4Nah7ThhjiBEAJ6b1Whc1Z","I'm Good",141.757052298717,-12.6684702383753,0.330322282295238,0.575107935203898,0.24570649725422,0.421562569723492,0.191001007398179,0.288877505721146,0.228933395564762,0.156493241539715,0.286587089762733,0.155482240202732,0.338382541422313,0.180760408334118,44.0066465114434,46.7791247773389,-0.889066105296737,-19.3763110681396,27.0054974186402,-17.4985782324078,-17.0651388405462,-5.39828738419063,-1.7307661434807,0.885248435139638,-10.8950047275357,4.0848205366534,"gospel",0
"398","Tennessee Ernie Ford","The Capitol Singles 1953-1955","2020-04-03","2VfNTOQRD8pxEh7kLLQ98t",2020,"6TEXceDThwSwKQI9DVEMbs","There Is Beauty In Everything",119.020661960481,-9.20409987567351,0.472141073832903,0.483474594019879,0.338528469809774,0.407190703599685,0.324956430230603,0.310399425829869,0.323330227273099,0.32177166185705,0.365379491115638,0.263069255848041,0.363166860201595,0.342673314475731,47.5874628017417,53.8920254835376,15.6006848862007,-9.45171665671751,24.5982012043782,-24.0041101956974,-4.19500447615855,1.30862429326193,5.58642827273306,2.06693525178634,-12.1216939541516,1.77559932829724,"gospel",0
"399","William Murphy","Gospel Songs","2019-11-15","0MaaDXSKNndHDTxMXq1BJ1",2019,"0VOLSTMPHjECJdjjBXaNTB","If He Did It Before....Same God - Live",174.214931803246,-4.10349340816327,0.309561372236915,0.314037606395974,0.191467406051809,0.276383372446133,0.612047713403594,0.271467869721249,0.36339942367474,0.239158382782904,0.328200236851157,0.328468303052374,0.198598019003907,0.421676422420974,52.9050400576702,30.3833210815849,24.70276163994,-9.56693507158866,26.7427235621017,-23.9213697938244,5.24438920716156,3.1650930763411,-3.44317179998832,-1.60871468732274,-9.89710972467979,-6.38450374084094,"gospel",0
"400","Todd Galberth","Anthems of Glory (Live)","2021-06-11","551X0N8XIGZZ3mYik5Xvqk",2021,"0tw5MBIf9grr8867AjrTiW","Proverbs 3 (Tablet of Your Heart) (Live)",140.899378035007,-14.6694971192164,0.22091739693707,0.538145667773265,0.168155111319416,0.354644742872426,0.172542364235029,0.283673533718341,0.710892185378191,0.177711044334069,0.324348401593445,0.140375468910502,0.378954607923631,0.402344614718735,42.4774666950058,-20.5413315256473,25.8634230277188,-11.8194925885466,30.7010821653468,-28.6598445658928,-1.43833268674432,2.33580585891062,0.303954047073588,-1.13652503307401,-6.78169244204148,5.25495515340047,"gospel",0
"401","Dean Martin","The Essential Dean Martin","16353","3bCD76GPTntFdGOT6KXgO3",2014,"7Jm0gQhWuBMzp0TI4ydm3D","(Remember Me) I'm the One Who Loves You",119.169611581541,-8.14970452744608,0.524655544257649,0.402248379082733,0.384161652924045,0.250521775254737,0.369080837018207,0.281805132370638,0.267197451455792,0.369833749741881,0.220048985146576,0.383892422012404,0.232536832788613,0.538458563611248,45.1785316323101,-9.09267208346684,-25.8264873324717,16.3163023821374,25.4092170222659,-5.3575452906956,-9.21921031636511,-6.70260409006757,-6.43639336566054,-3.69871358151938,-18.2462847503899,3.15415527467441,"jazz",1
"402","Dean Martin","Musical Moments to Remember: Dean Martin","16252","2dI142LeZriKFzVysn2RsT",2014,"65zAwYM2HgsKF8y9sDNuHK","That's Amore",NA,NA,0.249037121899235,0.279523661701211,0.331500624394984,0.285421496521577,0.354456522455636,0.76547383949814,0.477703284818108,0.195456976561079,0.35536921091855,0.30844946551057,0.716865118476354,0.283909528035518,18.5545955421982,117.840826347393,-75.4490619951586,84.029742027825,25.2962247602213,-51.7798956070181,-17.353982263032,-10.7427569193096,7.57174062400435,-29.0197462051067,-11.2168739503389,-8.20712703599762,"jazz",1
"403","Living Room","Bring Love Back Home","17490","2NVXArRIWbmsDpdxKYE0ka",2017,"6SMbCC8bwc7R6m7iQAxwN1","7 Sense",84.3180052427376,-11.0181165236297,0.326969046608377,0.282353953144831,0.290542586377098,0.22497013319701,0.156523702298688,0.257736391975744,0.163568417501058,0.250143524326611,0.204250513044705,0.193066145184036,0.213878580454097,0.208858536877732,44.2344813483641,-10.5293723621139,-27.8460254064659,-3.95112149326611,68.0439256984911,-19.8800749806445,-18.5861579303695,2.07711654650261,5.18172877612466,9.81623318717388,-15.2694896620011,0.755801078021436,"jazz",1
"404","Antônio Carlos Jobim","The Warm World Of Antonio Carlos Jobim","14975","1kLK56dm27VEH9Ydn0oYGw",2011,"6R10nyio1QX2NFRHEovsxt","Esquecendo Você",160.416166965021,-7.77819827782668,0.171207030003198,0.220794971996049,0.31255090087754,0.260209779937879,0.513311914441889,0.202151577878316,0.218532512775489,0.262302666538529,0.411811232943176,0.496288757102376,0.274512751500357,0.517807040277171,45.7547165552793,-7.04813744890357,-8.28628674173222,-1.36604516035632,13.187369106506,-3.8105465798606,-12.5087567355113,0.10750831378288,-8.606645386777,-3.28828114325237,-15.6346584616126,-2.34559260568859,"jazz",1
"405","Etta James","Blues To The Bone","12575","1FbyARbzpYjJBoHm9UgDyQ",2004,"3sMAzJIN9ruG2Nhf07FJeU","The Sky Is Crying",116.865754262158,-15.7579499428711,0.254418295394198,0.232025516606546,0.269280777007964,0.171838720281,0.322501240576414,0.20834892663065,0.246250080322281,0.259477261811965,0.21512727263228,0.272477981685153,0.189231129732643,0.296032603814962,36.8447414889144,-69.5237455364737,-58.623660594465,-15.8091328135025,29.9430363490794,-19.4776861433469,-22.9325121201196,-4.318697909316,2.29773726005611,-1.040448311611,-17.7310702173965,0.0843714944573232,"jazz",1
"406","A Tribe Called Quest","Beats, Rhymes & Life","9707","0EguP4tsJurU5I8ocCxdyb",1996,"4uOHIgf61scTZ356kvFA1Z","Crew",186.038671709282,-10.2592156788773,0.405912156851831,0.396952640690348,0.244749094659746,0.342782174560017,0.348213048618555,0.600155459758707,0.439880763811131,0.281637588844024,0.392513854890424,0.250232031966978,0.32462439420007,0.319120931658428,44.1609557541086,-3.94230727409497,-51.0278401359298,-19.30975685561,53.2819038904255,-18.2651000491793,-11.5962428805521,-2.67323158373565,2.29302580613574,1.52048930469599,-17.5392600857285,2.08648937734567,"jazz",1
"407","Leslie Odom Jr.","Simply Christmas (Deluxe Edition)","17466","3nMeVjYypmshXLIWEcrvGN",2017,"54sXKl4h0QQuf7qkTlk4j3","Merry Christmas Darling",95.148326443685,-13.4138566144823,0.422447100571961,0.303681398784186,0.379655346658925,0.154320712456628,0.353556740491977,0.210997918956442,0.217384846057665,0.404768045148883,0.281633585921783,0.502459337891723,0.311513844648089,0.463333908826378,41.2665044327646,10.2235440910844,-59.3115000119404,-3.06608118552535,23.9409769426386,-20.3453165775943,-7.45446414682163,-12.4086677573258,7.20362626285077,-3.90037453514719,-14.6290677522389,13.9924492380918,"jazz",1
"408","Chet Baker","Legendary Recordings: Chet Baker","19431","6zUMI2Xz0oTCMgvv63cDBn",2023,"1NvRsZH8uuhNO9ma4sM15i","When Your Lover Has Gone",81.6122767770374,-13.7167640387487,0.145472082053347,0.349539533285425,0.187601183468465,0.257239881453294,0.18149730020944,0.120441710268323,0.468089591675649,0.146542529055522,0.227553734557257,0.279898919896408,0.210102610903014,0.411400911684428,40.0479002830636,-37.1777215513949,47.1230643146859,8.61754658370662,65.5169287881602,-22.0104144832737,-35.6788774018905,2.99921267044743,8.37962374211819,-2.04151494418734,-6.24229201544764,0.527774022027772,"jazz",1
"409","Michael Bublé","To Be Loved (Deluxe)","15810","1nvY8k8WnDRObk8A3cNmRO",2013,"0ag3yuAo5uyXRl9IM9WLKv","You Make Me Feel so Young",97.2829095678911,-24.1951694404515,0.138689756733653,0.208971227378828,0.24090959093058,0.110746841017072,0.203780568484737,0.143736710581189,0.228782412533648,0.15053947786985,0.222673541014542,0.46345567985827,0.287146037771625,0.265081492648394,27.0993156989419,114.641173265903,-38.9716715674764,24.2095527654408,60.5019988590449,13.597764040698,4.91684583880453,6.72263122404707,-23.8658627112089,-11.6369228324483,-41.2140371761312,-2.97170445035019,"jazz",1
"410","Kenny G","New Standards","18964","506fHBZgoF2BO7bMdNj0fW",2021,"0qStrVFD33q9kXXIPIsWEH","Milestones",106.879368908355,-10.5030150903795,0.205617660787196,0.134834891084553,0.222002195627105,0.195724076749782,0.121506854711963,0.321575084477285,0.150572190818442,0.219897555666772,0.23264454122057,0.382445778580035,0.481947936904914,0.0920161445776498,43.6230539047036,-36.2181009273313,-14.0143634261453,2.19698542419748,22.37948184033,-8.02735648779707,-27.4756639739004,-8.3667114012455,1.1683838860968,-2.14675717151227,-9.42425105881577,13.2692556332571,"jazz",1
"411","Stan Getz","Milestones of a Jazz Legend Stan Getz, Vol. 9","18943","3CO81eRnEGbs8TpJwQ9zvQ",2021,"3vp0zUVVT1fGU9EnnoPlt8","Crazy Rhythm",134.085532448688,-6.12108359439722,0.194468862288258,0.290723104635124,0.36364951163831,0.251961854756297,0.385597974526287,0.310419400486642,0.245640057085421,0.449311714709907,0.345090268319351,0.414913558789427,0.209237617456734,0.190732911537905,46.0013247334461,-6.10372061158193,7.28059743689654,-22.9721023790692,61.6466265100613,6.31466880023948,-20.0555034492381,0.366524274436768,-4.11643648380395,3.99720958401186,-20.0598641550697,6.1157254254058,"jazz",1
"412","Duke Ellington","Milestones of Jazz Legends - Duke Ellington and the His Vocalists, Vol. 2","17991","61qcI8i2DiVMcHzv45lmJz",2019,"75zJ3wkg6nWfLbJ6Jh19v3","Cotton Tail",94.0440115588524,-13.5371468718469,0.166384880044658,0.284930197066122,0.420389620046577,0.21890673938547,0.249941675120514,0.140491202214386,0.300207165844169,0.317355765423068,0.238064067962265,0.408469899777427,0.172252198786192,0.207377232032541,42.3542096317644,-29.331804340002,43.2394007258047,3.67397632199745,21.4819489195864,-19.4221293730974,-17.7177882460654,3.78715448652484,-4.01455892510577,-3.36322933252901,-9.35382773266754,-0.567239581961823,"jazz",1
"413","Cafe Music BGM channel","Bossa + Coffee","19468","06wW2uIUtvihitLtFLi1qJ",2023,"7upIgjUbqy7ubuAYblJewh","Portrait",124.919507139953,-10.3482381650307,0.453656377090682,0.433014400171416,0.466716051419799,0.239793272236549,0.334831634249409,0.331818794184652,0.214227060196279,0.280207404551229,0.208476828054404,0.368569500520211,0.228970997710253,0.329303741130643,44.8765499085684,25.632371604004,-8.55940395571643,6.261980923931,3.92367816799605,-25.6903943504157,1.21533449541572,-6.73007982512028,-19.5598955040533,-5.88778048696631,-12.1588320841199,-2.80082968683289,"jazz",1
"414","Ray Charles","BD Music Presents Ray Charles, Vol. 2","14872","3gKVYbbInKxvLjV6YMPEZD",2010,"0VB3efuVEj4qrvmb2clDzU",NA,139.968839063513,-5.97163296258641,0.59826435893821,0.428249282408088,0.462832245652701,0.318153906312727,0.280799629959622,0.357316987997418,0.268284725757381,0.387225403019819,0.210745806446513,0.293653677567506,0.265830796205172,0.315450308897687,48.0294263318787,11.4044473376801,-8.95679498031019,3.56684596568047,26.3947665847935,-8.66345172669413,-4.11118916762844,0.936644093727625,-4.99796518527375,-4.96807691194302,-14.186360008323,-2.67180885741403,"jazz",1
"415","Diana Krall","Glad Rag Doll (Japan Version)","15340","0aFY4lVExb11nTa9pXsll4",2012,"6nRKhNtggTzBtEiXSTvEXC","I Used To Love You But It's All Over Now",121.761873549213,-15.6294061306271,0.251079681392782,0.171479607883407,0.185529672504913,0.189640307670863,0.267216678001317,0.152971789320648,0.254535663662751,0.476068328152085,0.275658669123134,0.363751096227283,0.132846031609939,0.310672899475665,40.1792702080215,-120.227096575457,3.04379657971791,27.8786228985714,22.5348094468098,-15.9088815204287,-12.3265145686515,-4.72664500231221,-13.9014893406488,-2.94122810199687,-10.8494711956231,7.85587519267455,"jazz",1
"416","Living Room","Tropical","17448","16u2qgI5wtv2XppuCWjKj5",2017,"535Uy96rKexTvWwVorj5Oo","Tropical",94.5638492740088,-13.3956054236369,0.247282854228377,0.470055074686116,0.241288039362331,0.282978553812808,0.117997068037681,0.188912474027755,0.202150811607544,0.217955353577914,0.448188388819267,0.12036566669189,0.190508575769667,0.208271084205902,39.8066995081878,-9.62880676209251,-4.44208835763279,-0.99178453828516,29.0573524913641,-10.8160027637799,7.7948070999885,8.04559650210017,4.0780272609842,-1.08727061430334,-17.774253088756,-3.58418900623232,"jazz",1
"417","Miles Davis","Vaults","19121","4azAhfbHwoQWVJmpkreKiB",2022,"2mnFtEstEXcaG8LcdjQ2kU","Bean a Re-Bop",106.385512865023,-6.08565462346044,0.495633219835781,0.374609803456835,0.310543697490002,0.295838579741798,0.537887830717647,0.349150365660175,0.351595574432685,0.34517725965058,0.421403568966902,0.657158946663071,0.281827412775037,0.319965851092918,49.8998409792254,-4.40579568499556,13.5370459157307,6.43783622587399,21.3314338603188,-17.3124647969368,5.57065589046252,2.05825582298497,-9.34537630792908,-5.50560533709062,-15.0577092858098,3.54427885530913,"jazz",1
"418","Count Basie","カウント・ベイシー","18551","7lgGPvpRoRTiIXFD0dT1j6",2020,"5BiHhusegFI4mjVyqFooof","ミジェッツ",113.970343459715,-13.6396912603936,0.445599015944255,0.215572759764156,0.345875774897776,0.120306036844138,0.239192569332737,0.176843971380503,0.160626895434676,0.280063143976,0.112618209284437,0.244399522210333,0.250357675406662,0.212138444647181,42.5904992633031,-50.874288732918,-26.2307701093877,11.0187830541133,32.9694008404766,-15.6219637222218,0.895637642181366,2.57510304665202,-4.19310160184739,4.63714542629694,-12.770678583852,1.32912410525343,"jazz",1
"419","Dean Martin","That's Amore (UK version)","14610","6sakvFJB3krtDP1FPwonF4",2010,"1z0xMoIjAkThfGhkij5pei","That's Amore",77.5418584370673,-11.5385364918424,0.424651900515921,0.377526668464074,0.222860411541649,0.285276070161059,0.212405647570425,0.289660594096817,0.279285209823809,0.284228514991635,0.408193785309302,0.250440472101642,0.265380070612542,0.198445947048199,41.8904638803764,6.00398642205979,-15.73529293491,-15.7323590029723,24.3221986130128,-12.9530865407063,-11.7995074344771,8.24909361369951,-4.39666361586874,2.49693517208266,-16.8022811136306,5.3461321224568,"jazz",1
"420","George Benson","Inspiration (A Tribute To Nat King Cole)","15706","7CVBlFmDZnYjHyP6G0aj0m",2013,"10gtZrrSVgvryy4MddJfWm","Too Young",81.1734229075144,-17.3273149693371,0.502398843609119,0.222003766506301,0.308370805190832,0.215557570244014,0.109450576666921,0.20872717353999,0.166179169288265,0.418614903250091,0.227507505421116,0.175579765029936,0.199389774507734,0.18754273134801,37.2953718237806,-15.3674028264034,16.3777705656674,-5.37494873365339,38.8762582709505,-25.0591623109397,-20.3916394049283,-0.581205547822343,-4.62222073608027,-3.54596499934659,-8.86213303539738,5.47033471538187,"jazz",1
"421","John Coltrane","The Bethlehem Years (2014 - Remaster)","16141","6FcG6nq5TpVdsD6y1SKmQ5",2014,"42UP8JQIjXXh7mZGCiydol","Not So Sleepy (2014 - Remaster)",73.0103381149642,-16.2039099377861,0.335352963825088,0.263898058943222,0.283706362393058,0.343625035481667,0.244314855890624,0.309958891330233,0.26893836646551,0.297540923466051,0.298846120105408,0.275537227629436,0.408503351737681,0.313777039960204,37.1300632921592,14.838249500298,-9.23743086314794,-3.72810059227481,21.852600311003,1.48459228148644,2.40755866554703,6.94160193151378,-5.78556105408036,1.59938606009186,-24.3473168545825,-1.07894554239164,"jazz",1
"422","Robert Glasper","Black Radio 2","15706","6GyMol4BayEpJZA7tFozqM",2013,"0YCwCcFT6ACuz9JN9TKJ4o","Calls",126.110418183508,-9.94915989894907,0.343656146893305,0.447684826867909,0.224284692126586,0.375361788132759,0.245255728501994,0.235327449911828,0.519916787481486,0.249231229206874,0.257865486243481,0.208198419381409,0.352160143003248,0.404068411284197,45.0890727998255,23.2487950673803,-64.5727756419539,2.68157960343367,34.8332625650023,-42.3556619361016,1.40167117973638,-5.84169579099594,-12.4135039854996,12.0433958846398,-10.2831854145296,-8.31967458959929,"jazz",1
"423","GRiZ","End of the World Party","15153","6NqmUxoQx9mWYXrep2Z55c",2011,"5HVqFi68CsYgdR3UxWWV4D","Outro: Fred Calls Written and Dictated By Marc Pinate",107.880091271477,-17.6840026694233,0.285538589990365,0.236826728576139,0.194863444740667,0.123402546824163,0.279560909074065,0.134197448489929,0.200140905298486,0.264545581323719,0.158894149517231,0.254471126553868,0.162948813780703,0.287060875910194,37.9407550911912,-70.0763441324251,-40.8906251045266,-22.4522845578276,46.5610187623593,-23.4382894114339,-22.0605341622779,-2.82043263202712,5.90967547319607,4.78114531938285,-11.5144177813934,2.95086240215987,"jazz",1
"424","Bobby Darin","Dream Lover","18983","5aHBuKmkqMiHiYhBXDR565",2021,"61aSvt8nQxNxgsffwGBBA3","Queen of the Hop",87.3620147604078,-12.1153646284494,0.370114165823912,0.360537075973781,0.216742015943987,0.349139216574665,0.195694414078559,0.249789067462749,0.145921215388114,0.238171683906786,0.328778469042616,0.243011564494453,0.370465775636517,0.193203176005786,40.8549674260369,-48.0450780767236,-51.2647689549937,-25.3328220720941,40.2294478764248,-24.0473164411973,-22.1255178400889,9.43315168344117,-2.41859791706374,-2.38471363604617,-14.6437168257646,3.33167090824852,"jazz",1
"425","Astrud Gilberto","Gold","14054","4flYLJtlUS1RbSDLPcSd4h",2008,"2CIQ69E4mIKbwHMoUYjsd9","The Face I Love",114.264979629985,-16.4610885078707,0.441074492462193,0.400726078497164,0.35914971760397,0.285612893643667,0.271664026961248,0.292094363256144,0.270553708908318,0.411040539603025,0.264394850141777,0.161353987594518,0.1607905518431,0.236581569612476,39.7200880874291,-0.713529016611531,1.34851454829868,9.452510968431,25.3535965510397,-20.096336134759,-8.64908423752363,14.8420977247164,1.10503081195652,6.59271836193289,-14.2986534092391,4.05061177958412,"jazz",1
